runId,extensionVersion,startedAtMs,startedAtKst,finishedAtMs,finishedAtKst,finalState,eventCount,droppedCount,targetUrl,reservationDate,personCount,openAtMs,openAtKst,stopAtMs,stopAtKst,timeRangeStartMinutes,timeRangeEndMinutes,configJson,seq,code,severity,component,localAtMs,localAtKst,serverAtMs,serverAtKst,state,message,errorName,errorMessage,errorStack,attr.adjacentClickOk,attr.adjacentClickedAt,attr.adjacentDate,attr.adjacentOpenDeltaMs,attr.adjacentPlannedAt,attr.adjacentScheduleDriftMs,attr.adjacentScheduledServerAtMs,attr.adjacentTimingServerAtMs,attr.adjacentTogglePhase,attr.agreement,attr.arrivalAt,attr.arrivalToClickMs,attr.arrivalToDetectMs,attr.availableCount,attr.availableMinutes,attr.availableSlotCount,attr.bodyClassification,attr.bodyLeadOverDomMs,attr.bodyReadCompletedMonoMs,attr.bodySelectedMinutes,attr.bodySequence,attr.bodyToWakeMs,attr.bridgeDelayMs,attr.bridgeReceivedMonoMs,attr.bridgeToDomMs,attr.claimAgreement,attr.claimSource,attr.classification,attr.clickOk,attr.clockArmLeadMs,attr.clockClusterSeparationMs,attr.clockCompetingSupport,attr.clockConfidence,attr.clockDominantSupport,attr.clockMedianRttMs,attr.clockObservationSpanMs,attr.clockOffsetCenterMs,attr.clockOffsetLowerMs,attr.clockOffsetMs,attr.clockOffsetUpperMs,attr.clockP95RttMs,attr.clockPhase,attr.clockSampleCount,attr.clockSource,attr.clockUncertaintyMs,attr.correlationId,attr.correlationQuality,attr.cycle,attr.dialogButtons,attr.dialogCheckboxCount,attr.dialogDisabledButtonCount,attr.dialogLabel,attr.dialogQuantityControlCount,attr.dialogRadioCount,attr.dialogTitle,attr.dialogUrlKind,attr.dialogZeroDepositControlCount,attr.domCandidateMonoMs,attr.domMinutes,attr.domObservedMonoMs,attr.eventKind,attr.lastMutationMonoMs,attr.matchedSlotCount,attr.matchesTarget,attr.monoFromRunStartMs,attr.mutationGenerationAtDom,attr.mutationGenerationAtTargetClick,attr.mutationObservedAfterTarget,attr.openDeltaMs,attr.payloadClassifiedMonoMs,attr.personCount,attr.phase,attr.postSlotCertainty,attr.postSlotEvidence,attr.postSlotFingerprint,attr.postSlotStage,attr.postSlotStatus,attr.postSlotStrategy,attr.requestDate,attr.requestSentMonoMs,attr.requestSequence,attr.responseCompletedMonoMs,attr.responseStatus,attr.responseToDomMs,attr.result,attr.selectedMinutes,attr.sequence,attr.slotLabel,attr.slotMinutes,attr.slotScanCount,attr.slotTransitionOutcome,attr.snapshotButtons,attr.snapshotDialogLabel,attr.snapshotDialogTitle,attr.snapshotDisabledButtonCount,attr.snapshotFingerprint,attr.snapshotHeadings,attr.snapshotRunState,attr.snapshotTextSnippet,attr.snapshotUrlKind,attr.stale,attr.state,attr.targetClickOk,attr.targetClickedAt,attr.targetOpenDeltaMs,attr.targetPlannedAt,attr.targetResponseToDomMs,attr.targetScheduleDriftMs,attr.targetScheduledServerAtMs,attr.targetSelectedAt,attr.targetTimingServerAtMs,attr.targetTogglePhase,attr.timingServerAtMs,attr.timingStage,attr.wakeAccepted,attr.wakeAtMonoMs,attr.wakeCandidateFound,attr.wakeCorrelationQuality,attr.wakeDiscardReason,attr.wakeFallbackUsed,attr.wakeReason,attr.wakeRequestSequence,attr.wakeScanCount,attr.wakeToDomMs,attr.wakeUsed,attr.watch,attr.xhrArrivalServerAtMs
run-f6941951-cef9-40ad-a7aa-abd6eb2ed584,0.2.0,"=""1784080725750""","=""2026-07-15 10:58:45.750""","=""1784080801807""","=""2026-07-15 11:00:01.807""",HANDED_OFF,34,0,https://app.catchtable.co.kr/ct/shop/darobe,2026-07-21,2,"=""1784080800000""","=""2026-07-15 11:00:00.000""","=""1784081400000""","=""2026-07-15 11:10:00.000""",660,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784080800000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-07-21"",""stopAtMs"":1784081400000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/darobe"",""timeRange"":{""endMinutes"":1260,""startMinutes"":660},""toggleIntervalMs"":100}",1,RUN_STARTED,info,content,"=""1784080725750""","=""2026-07-15 10:58:45.750""",,,,실행 추적을 시작했습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run-f6941951-cef9-40ad-a7aa-abd6eb2ed584,0.2.0,"=""1784080725750""","=""2026-07-15 10:58:45.750""","=""1784080801807""","=""2026-07-15 11:00:01.807""",HANDED_OFF,34,0,https://app.catchtable.co.kr/ct/shop/darobe,2026-07-21,2,"=""1784080800000""","=""2026-07-15 11:00:00.000""","=""1784081400000""","=""2026-07-15 11:10:00.000""",660,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784080800000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-07-21"",""stopAtMs"":1784081400000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/darobe"",""timeRange"":{""endMinutes"":1260,""startMinutes"":660},""toggleIntervalMs"":100}",2,STATE_CHANGED,trace,content,"=""1784080725752""","=""2026-07-15 10:58:45.752""",,,CONFIGURED,예약 설정을 불러왔습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIGURED,,,,,,,,,,,,,,,,,,,,,,,,,
run-f6941951-cef9-40ad-a7aa-abd6eb2ed584,0.2.0,"=""1784080725750""","=""2026-07-15 10:58:45.750""","=""1784080801807""","=""2026-07-15 11:00:01.807""",HANDED_OFF,34,0,https://app.catchtable.co.kr/ct/shop/darobe,2026-07-21,2,"=""1784080800000""","=""2026-07-15 11:00:00.000""","=""1784081400000""","=""2026-07-15 11:10:00.000""",660,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784080800000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-07-21"",""stopAtMs"":1784081400000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/darobe"",""timeRange"":{""endMinutes"":1260,""startMinutes"":660},""toggleIntervalMs"":100}",3,STATE_CHANGED,trace,content,"=""1784080725752""","=""2026-07-15 10:58:45.752""",,,VALIDATING,예약 설정과 실행 조건을 검증합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VALIDATING,,,,,,,,,,,,,,,,,,,,,,,,,
run-f6941951-cef9-40ad-a7aa-abd6eb2ed584,0.2.0,"=""1784080725750""","=""2026-07-15 10:58:45.750""","=""1784080801807""","=""2026-07-15 11:00:01.807""",HANDED_OFF,34,0,https://app.catchtable.co.kr/ct/shop/darobe,2026-07-21,2,"=""1784080800000""","=""2026-07-15 11:00:00.000""","=""1784081400000""","=""2026-07-15 11:10:00.000""",660,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784080800000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-07-21"",""stopAtMs"":1784081400000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/darobe"",""timeRange"":{""endMinutes"":1260,""startMinutes"":660},""toggleIntervalMs"":100}",4,STATE_CHANGED,trace,content,"=""1784080725753""","=""2026-07-15 10:58:45.753""",,,SYNCING_CLOCK,캐치테이블 서버 시계를 측정합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYNCING_CLOCK,,,,,,,,,,,,,,,,,,,,,,,,,
run-f6941951-cef9-40ad-a7aa-abd6eb2ed584,0.2.0,"=""1784080725750""","=""2026-07-15 10:58:45.750""","=""1784080801807""","=""2026-07-15 11:00:01.807""",HANDED_OFF,34,0,https://app.catchtable.co.kr/ct/shop/darobe,2026-07-21,2,"=""1784080800000""","=""2026-07-15 11:00:00.000""","=""1784081400000""","=""2026-07-15 11:10:00.000""",660,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784080800000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-07-21"",""stopAtMs"":1784081400000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/darobe"",""timeRange"":{""endMinutes"":1260,""startMinutes"":660},""toggleIntervalMs"":100}",5,CLOCK_SYNCED,trace,content,"=""1784080725897""","=""2026-07-15 10:58:45.897""","=""1784080726572.2502""","=""2026-07-15 10:58:46.572""",,서버 시계 보정을 완료했습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,LOW,1,142.10000000149012,142.10000000149012,1784080725896.35,1784080725325.3,675,1784080726467.4,142.10000000149012,bootstrap,1,APP_HEAD_HTTP_DATE,571.0499267578125,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run-f6941951-cef9-40ad-a7aa-abd6eb2ed584,0.2.0,"=""1784080725750""","=""2026-07-15 10:58:45.750""","=""1784080801807""","=""2026-07-15 11:00:01.807""",HANDED_OFF,34,0,https://app.catchtable.co.kr/ct/shop/darobe,2026-07-21,2,"=""1784080800000""","=""2026-07-15 11:00:00.000""","=""1784081400000""","=""2026-07-15 11:10:00.000""",660,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784080800000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-07-21"",""stopAtMs"":1784081400000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/darobe"",""timeRange"":{""endMinutes"":1260,""startMinutes"":660},""toggleIntervalMs"":100}",6,STATE_CHANGED,trace,content,"=""1784080725898""","=""2026-07-15 10:58:45.898""","=""1784080726573.2502""","=""2026-07-15 10:58:46.573""",ENTERING_RESERVATION,예약창 진입 상태를 확인합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTERING_RESERVATION,,,,,,,,,,,,,,,,,,,,,,,,,
run-f6941951-cef9-40ad-a7aa-abd6eb2ed584,0.2.0,"=""1784080725750""","=""2026-07-15 10:58:45.750""","=""1784080801807""","=""2026-07-15 11:00:01.807""",HANDED_OFF,34,0,https://app.catchtable.co.kr/ct/shop/darobe,2026-07-21,2,"=""1784080800000""","=""2026-07-15 11:00:00.000""","=""1784081400000""","=""2026-07-15 11:10:00.000""",660,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784080800000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-07-21"",""stopAtMs"":1784081400000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/darobe"",""timeRange"":{""endMinutes"":1260,""startMinutes"":660},""toggleIntervalMs"":100}",7,ACTION_PERFORMED,trace,content,"=""1784080729488""","=""2026-07-15 10:58:49.488""","=""1784080730091.9502""","=""2026-07-15 10:58:50.091""",,예약하기 버튼을 클릭했습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run-f6941951-cef9-40ad-a7aa-abd6eb2ed584,0.2.0,"=""1784080725750""","=""2026-07-15 10:58:45.750""","=""1784080801807""","=""2026-07-15 11:00:01.807""",HANDED_OFF,34,0,https://app.catchtable.co.kr/ct/shop/darobe,2026-07-21,2,"=""1784080800000""","=""2026-07-15 11:00:00.000""","=""1784081400000""","=""2026-07-15 11:10:00.000""",660,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784080800000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-07-21"",""stopAtMs"":1784081400000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/darobe"",""timeRange"":{""endMinutes"":1260,""startMinutes"":660},""toggleIntervalMs"":100}",8,STATE_CHANGED,trace,content,"=""1784080730274""","=""2026-07-15 10:58:50.274""","=""1784080730877.9502""","=""2026-07-15 10:58:50.877""",SELECTING_DATE,목표 월과 예약 날짜를 준비합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SELECTING_DATE,,,,,,,,,,,,,,,,,,,,,,,,,
run-f6941951-cef9-40ad-a7aa-abd6eb2ed584,0.2.0,"=""1784080725750""","=""2026-07-15 10:58:45.750""","=""1784080801807""","=""2026-07-15 11:00:01.807""",HANDED_OFF,34,0,https://app.catchtable.co.kr/ct/shop/darobe,2026-07-21,2,"=""1784080800000""","=""2026-07-15 11:00:00.000""","=""1784081400000""","=""2026-07-15 11:10:00.000""",660,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784080800000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-07-21"",""stopAtMs"":1784081400000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/darobe"",""timeRange"":{""endMinutes"":1260,""startMinutes"":660},""toggleIntervalMs"":100}",9,ACTION_PERFORMED,trace,content,"=""1784080730321""","=""2026-07-15 10:58:50.321""","=""1784080730924.6501""","=""2026-07-15 10:58:50.924""",,2026-07-21 날짜를 선택했습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run-f6941951-cef9-40ad-a7aa-abd6eb2ed584,0.2.0,"=""1784080725750""","=""2026-07-15 10:58:45.750""","=""1784080801807""","=""2026-07-15 11:00:01.807""",HANDED_OFF,34,0,https://app.catchtable.co.kr/ct/shop/darobe,2026-07-21,2,"=""1784080800000""","=""2026-07-15 11:00:00.000""","=""1784081400000""","=""2026-07-15 11:10:00.000""",660,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784080800000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-07-21"",""stopAtMs"":1784081400000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/darobe"",""timeRange"":{""endMinutes"":1260,""startMinutes"":660},""toggleIntervalMs"":100}",10,AVAILABILITY_SHADOW,trace,content,"=""1784080730914""","=""2026-07-15 10:58:50.914""","=""1784080731517.35""","=""2026-07-15 10:58:51.517""",SELECTING_DATE,슬롯 응답 shadow를 IRRELEVANT로 분류했습니다.,,,,,,,,,,,,,,,,,0,,,,,5528.5,,,1.2999999970197678,162.5,5691.10000000149,,,none,IRRELEVANT,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,false,,,,,,5528.60000000149,2,body,,,,,,,260715,4577.60000000149,1,5528.5,0,,,,1,,,,,,,,,,,,,,false,,,,,,,,,,,,,,false,5692.39999999851,,,untrusted_quality,,,,,,,,
run-f6941951-cef9-40ad-a7aa-abd6eb2ed584,0.2.0,"=""1784080725750""","=""2026-07-15 10:58:45.750""","=""1784080801807""","=""2026-07-15 11:00:01.807""",HANDED_OFF,34,0,https://app.catchtable.co.kr/ct/shop/darobe,2026-07-21,2,"=""1784080800000""","=""2026-07-15 11:00:00.000""","=""1784081400000""","=""2026-07-15 11:10:00.000""",660,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784080800000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-07-21"",""stopAtMs"":1784081400000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/darobe"",""timeRange"":{""endMinutes"":1260,""startMinutes"":660},""toggleIntervalMs"":100}",11,STATE_CHANGED,trace,content,"=""1784080730947""","=""2026-07-15 10:58:50.947""","=""1784080731550.55""","=""2026-07-15 10:58:51.550""",SELECTING_PERSON,예약 인원을 준비합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SELECTING_PERSON,,,,,,,,,,,,,,,,,,,,,,,,,
run-f6941951-cef9-40ad-a7aa-abd6eb2ed584,0.2.0,"=""1784080725750""","=""2026-07-15 10:58:45.750""","=""1784080801807""","=""2026-07-15 11:00:01.807""",HANDED_OFF,34,0,https://app.catchtable.co.kr/ct/shop/darobe,2026-07-21,2,"=""1784080800000""","=""2026-07-15 11:00:00.000""","=""1784081400000""","=""2026-07-15 11:10:00.000""",660,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784080800000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-07-21"",""stopAtMs"":1784081400000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/darobe"",""timeRange"":{""endMinutes"":1260,""startMinutes"":660},""toggleIntervalMs"":100}",12,STATE_CHANGED,trace,content,"=""1784080730951""","=""2026-07-15 10:58:50.951""","=""1784080731555.05""","=""2026-07-15 10:58:51.555""",PREPARING_PAGE,예약 모달과 목표 날짜를 확인합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PREPARING_PAGE,,,,,,,,,,,,,,,,,,,,,,,,,
run-f6941951-cef9-40ad-a7aa-abd6eb2ed584,0.2.0,"=""1784080725750""","=""2026-07-15 10:58:45.750""","=""1784080801807""","=""2026-07-15 11:00:01.807""",HANDED_OFF,34,0,https://app.catchtable.co.kr/ct/shop/darobe,2026-07-21,2,"=""1784080800000""","=""2026-07-15 11:00:00.000""","=""1784081400000""","=""2026-07-15 11:10:00.000""",660,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784080800000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-07-21"",""stopAtMs"":1784081400000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/darobe"",""timeRange"":{""endMinutes"":1260,""startMinutes"":660},""toggleIntervalMs"":100}",13,STATE_CHANGED,trace,content,"=""1784080730957""","=""2026-07-15 10:58:50.957""","=""1784080731560.35""","=""2026-07-15 10:58:51.560""",WAITING_FOR_OPEN,예약 오픈 직전까지 대기합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAITING_FOR_OPEN,,,,,,,,,,,,,,,,,,,,,,,,,
run-f6941951-cef9-40ad-a7aa-abd6eb2ed584,0.2.0,"=""1784080725750""","=""2026-07-15 10:58:45.750""","=""1784080801807""","=""2026-07-15 11:00:01.807""",HANDED_OFF,34,0,https://app.catchtable.co.kr/ct/shop/darobe,2026-07-21,2,"=""1784080800000""","=""2026-07-15 11:00:00.000""","=""1784081400000""","=""2026-07-15 11:10:00.000""",660,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784080800000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-07-21"",""stopAtMs"":1784081400000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/darobe"",""timeRange"":{""endMinutes"":1260,""startMinutes"":660},""toggleIntervalMs"":100}",14,CLOCK_SYNCED,trace,content,"=""1784080730957""","=""2026-07-15 10:58:50.957""","=""1784080731560.6501""","=""2026-07-15 10:58:51.560""",,예약 오픈 직전 진입 시점을 결정했습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.3500000014901,-1,0,MEDIUM,3,142.10000000149012,2148.2999999970198,1784080725824.55,1784080725325.3,604,1784080726323.8,165.10000000149012,armed,3,APP_HEAD_HTTP_DATE,499.25,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run-f6941951-cef9-40ad-a7aa-abd6eb2ed584,0.2.0,"=""1784080725750""","=""2026-07-15 10:58:45.750""","=""1784080801807""","=""2026-07-15 11:00:01.807""",HANDED_OFF,34,0,https://app.catchtable.co.kr/ct/shop/darobe,2026-07-21,2,"=""1784080800000""","=""2026-07-15 11:00:00.000""","=""1784081400000""","=""2026-07-15 11:10:00.000""",660,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784080800000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-07-21"",""stopAtMs"":1784081400000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/darobe"",""timeRange"":{""endMinutes"":1260,""startMinutes"":660},""toggleIntervalMs"":100}",15,AVAILABILITY_SHADOW,trace,content,"=""1784080731060""","=""2026-07-15 10:58:51.060""","=""1784080731664.15""","=""2026-07-15 10:58:51.664""",WAITING_FOR_OPEN,슬롯 응답 shadow를 EMPTY로 분류했습니다.,,,,,,,,,,,,,,,,,0,,,,,5786.20000000298,,,0.10000000149011612,52.70000000298023,5839.5,,,none,EMPTY,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,false,,,,,,5786.79999999702,2,body,,,,,,,260721,5631.79999999702,2,5786.20000000298,200,,,,2,,,,,,,,,,,,,,false,,,,,,,,,,,,,,false,5839.60000000149,,,untrusted_quality,,,,,,,,
run-f6941951-cef9-40ad-a7aa-abd6eb2ed584,0.2.0,"=""1784080725750""","=""2026-07-15 10:58:45.750""","=""1784080801807""","=""2026-07-15 11:00:01.807""",HANDED_OFF,34,0,https://app.catchtable.co.kr/ct/shop/darobe,2026-07-21,2,"=""1784080800000""","=""2026-07-15 11:00:00.000""","=""1784081400000""","=""2026-07-15 11:10:00.000""",660,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784080800000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-07-21"",""stopAtMs"":1784081400000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/darobe"",""timeRange"":{""endMinutes"":1260,""startMinutes"":660},""toggleIntervalMs"":100}",16,STATE_CHANGED,trace,content,"=""1784080798665""","=""2026-07-15 10:59:58.665""","=""1784080799036.7998""","=""2026-07-15 10:59:59.036""",REFRESHING_SLOTS,날짜 토글로 예약 슬롯을 갱신합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REFRESHING_SLOTS,,,,,,,,,,,,,,,,,,,,,,,,,
run-f6941951-cef9-40ad-a7aa-abd6eb2ed584,0.2.0,"=""1784080725750""","=""2026-07-15 10:58:45.750""","=""1784080801807""","=""2026-07-15 11:00:01.807""",HANDED_OFF,34,0,https://app.catchtable.co.kr/ct/shop/darobe,2026-07-21,2,"=""1784080800000""","=""2026-07-15 11:00:00.000""","=""1784081400000""","=""2026-07-15 11:10:00.000""",660,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784080800000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-07-21"",""stopAtMs"":1784081400000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/darobe"",""timeRange"":{""endMinutes"":1260,""startMinutes"":660},""toggleIntervalMs"":100}",17,AVAILABILITY_SHADOW,trace,content,"=""1784080799098""","=""2026-07-15 10:59:59.098""","=""1784080799469.6997""","=""2026-07-15 10:59:59.469""",REFRESHING_SLOTS,슬롯 응답 shadow를 IRRELEVANT로 분류했습니다.,,,,,,,,,,,,,,,,,0,,,,,73856.20000000298,,,0.10000000149011612,20.80000000447035,73877.10000000149,,,none,IRRELEVANT,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,false,,,,,,73856.29999999702,2,body,,,,,,,260722,73672.79999999702,3,73856.20000000298,0,,,,3,,,,,,,,,,,,,,false,,,,,,,,,,,,,,false,73877.20000000298,,,untrusted_quality,,,,,,,,
