runId,extensionVersion,startedAtMs,startedAtKst,finishedAtMs,finishedAtKst,finalState,eventCount,droppedCount,targetUrl,reservationDate,personCount,openAtMs,openAtKst,stopAtMs,stopAtKst,timeRangeStartMinutes,timeRangeEndMinutes,configJson,seq,code,severity,component,localAtMs,localAtKst,serverAtMs,serverAtKst,state,message,errorName,errorMessage,errorStack,attr.adjacentClickOk,attr.adjacentClickedAt,attr.adjacentDate,attr.adjacentOpenDeltaMs,attr.adjacentPlannedAt,attr.adjacentScheduleDriftMs,attr.adjacentScheduledServerAtMs,attr.adjacentTimingServerAtMs,attr.adjacentTogglePhase,attr.agreement,attr.arrivalAt,attr.arrivalToClickMs,attr.arrivalToDetectMs,attr.availableCount,attr.availableMinutes,attr.availableSlotCount,attr.bodyClassification,attr.bodyLeadOverDomMs,attr.bodyReadCompletedMonoMs,attr.bodySelectedMinutes,attr.bodySequence,attr.bodyToWakeMs,attr.bridgeDelayMs,attr.bridgeReceivedMonoMs,attr.bridgeToDomMs,attr.claimAgreement,attr.claimSource,attr.classification,attr.clickOk,attr.clockArmLeadMs,attr.clockClusterSeparationMs,attr.clockCompetingSupport,attr.clockConfidence,attr.clockDominantSupport,attr.clockMedianRttMs,attr.clockObservationSpanMs,attr.clockOffsetCenterMs,attr.clockOffsetLowerMs,attr.clockOffsetMs,attr.clockOffsetUpperMs,attr.clockP95RttMs,attr.clockPhase,attr.clockSampleCount,attr.clockSource,attr.clockUncertaintyMs,attr.correlationId,attr.correlationQuality,attr.cycle,attr.diagnosticSnapshotId,attr.dialogButtons,attr.dialogCheckboxCount,attr.dialogDisabledButtonCount,attr.dialogLabel,attr.dialogQuantityControlCount,attr.dialogRadioCount,attr.dialogTitle,attr.dialogUrlKind,attr.dialogZeroDepositControlCount,attr.domMinutes,attr.domObservedMonoMs,attr.eventKind,attr.lastMutationMonoMs,attr.matchedSlotCount,attr.matchesTarget,attr.monoFromRunStartMs,attr.mutationGenerationAtDom,attr.mutationGenerationAtTargetClick,attr.mutationObservedAfterTarget,attr.openDeltaMs,attr.payloadClassifiedMonoMs,attr.personCount,attr.phase,attr.postSlotCertainty,attr.postSlotEvidence,attr.postSlotFingerprint,attr.postSlotStage,attr.postSlotStatus,attr.postSlotStrategy,attr.requestDate,attr.requestSentMonoMs,attr.requestSequence,attr.responseCompletedMonoMs,attr.responseStatus,attr.result,attr.selectedMinutes,attr.sequence,attr.slotLabel,attr.slotMinutes,attr.slotScanCount,attr.slotTransitionOutcome,attr.snapshotButtons,attr.snapshotDialogLabel,attr.snapshotDialogTitle,attr.snapshotDisabledButtonCount,attr.snapshotFingerprint,attr.snapshotHeadings,attr.snapshotRunState,attr.snapshotTextSnippet,attr.snapshotUrlKind,attr.stale,attr.state,attr.targetClickOk,attr.targetClickedAt,attr.targetOpenDeltaMs,attr.targetPlannedAt,attr.targetResponseToDomMs,attr.targetScheduleDriftMs,attr.targetScheduledServerAtMs,attr.targetSelectedAt,attr.targetTimingServerAtMs,attr.targetTogglePhase,attr.timingServerAtMs,attr.timingStage,attr.wakeAccepted,attr.wakeAtMonoMs,attr.wakeCorrelationQuality,attr.wakeDiscardReason,attr.wakeFallbackUsed,attr.wakeRequestSequence,attr.wakeUsed,attr.watch,attr.xhrArrivalServerAtMs
run-c742db22-e1a1-46bf-baf3-776f1957456b,0.2.0,"=""1784109527082""","=""2026-07-15 18:58:47.082""","=""1784109601609""","=""2026-07-15 19:00:01.609""",HANDED_OFF,37,0,https://app.catchtable.co.kr/ct/shop/yunjudang_,2026-08-01,2,"=""1784109600000""","=""2026-07-15 19:00:00.000""","=""1784110200000""","=""2026-07-15 19:10:00.000""",900,1140,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784109600000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":200,""priorityTimes"":[],""reservationDate"":""2026-08-01"",""stopAtMs"":1784110200000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/yunjudang_"",""timeRange"":{""endMinutes"":1140,""startMinutes"":900},""toggleIntervalMs"":100}",1,RUN_STARTED,info,content,"=""1784109527082""","=""2026-07-15 18:58:47.082""",,,,실행 추적을 시작했습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run-c742db22-e1a1-46bf-baf3-776f1957456b,0.2.0,"=""1784109527082""","=""2026-07-15 18:58:47.082""","=""1784109601609""","=""2026-07-15 19:00:01.609""",HANDED_OFF,37,0,https://app.catchtable.co.kr/ct/shop/yunjudang_,2026-08-01,2,"=""1784109600000""","=""2026-07-15 19:00:00.000""","=""1784110200000""","=""2026-07-15 19:10:00.000""",900,1140,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784109600000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":200,""priorityTimes"":[],""reservationDate"":""2026-08-01"",""stopAtMs"":1784110200000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/yunjudang_"",""timeRange"":{""endMinutes"":1140,""startMinutes"":900},""toggleIntervalMs"":100}",2,STATE_CHANGED,trace,content,"=""1784109527084""","=""2026-07-15 18:58:47.084""",,,CONFIGURED,예약 설정을 불러왔습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIGURED,,,,,,,,,,,,,,,,,,,,,
run-c742db22-e1a1-46bf-baf3-776f1957456b,0.2.0,"=""1784109527082""","=""2026-07-15 18:58:47.082""","=""1784109601609""","=""2026-07-15 19:00:01.609""",HANDED_OFF,37,0,https://app.catchtable.co.kr/ct/shop/yunjudang_,2026-08-01,2,"=""1784109600000""","=""2026-07-15 19:00:00.000""","=""1784110200000""","=""2026-07-15 19:10:00.000""",900,1140,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784109600000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":200,""priorityTimes"":[],""reservationDate"":""2026-08-01"",""stopAtMs"":1784110200000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/yunjudang_"",""timeRange"":{""endMinutes"":1140,""startMinutes"":900},""toggleIntervalMs"":100}",3,STATE_CHANGED,trace,content,"=""1784109527084""","=""2026-07-15 18:58:47.084""",,,VALIDATING,예약 설정과 실행 조건을 검증합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VALIDATING,,,,,,,,,,,,,,,,,,,,,
run-c742db22-e1a1-46bf-baf3-776f1957456b,0.2.0,"=""1784109527082""","=""2026-07-15 18:58:47.082""","=""1784109601609""","=""2026-07-15 19:00:01.609""",HANDED_OFF,37,0,https://app.catchtable.co.kr/ct/shop/yunjudang_,2026-08-01,2,"=""1784109600000""","=""2026-07-15 19:00:00.000""","=""1784110200000""","=""2026-07-15 19:10:00.000""",900,1140,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784109600000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":200,""priorityTimes"":[],""reservationDate"":""2026-08-01"",""stopAtMs"":1784110200000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/yunjudang_"",""timeRange"":{""endMinutes"":1140,""startMinutes"":900},""toggleIntervalMs"":100}",4,STATE_CHANGED,trace,content,"=""1784109527084""","=""2026-07-15 18:58:47.084""",,,SYNCING_CLOCK,캐치테이블 서버 시계를 측정합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYNCING_CLOCK,,,,,,,,,,,,,,,,,,,,,
run-c742db22-e1a1-46bf-baf3-776f1957456b,0.2.0,"=""1784109527082""","=""2026-07-15 18:58:47.082""","=""1784109601609""","=""2026-07-15 19:00:01.609""",HANDED_OFF,37,0,https://app.catchtable.co.kr/ct/shop/yunjudang_,2026-08-01,2,"=""1784109600000""","=""2026-07-15 19:00:00.000""","=""1784110200000""","=""2026-07-15 19:10:00.000""",900,1140,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784109600000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":200,""priorityTimes"":[],""reservationDate"":""2026-08-01"",""stopAtMs"":1784110200000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/yunjudang_"",""timeRange"":{""endMinutes"":1140,""startMinutes"":900},""toggleIntervalMs"":100}",5,CLOCK_SYNCED,trace,content,"=""1784109527161""","=""2026-07-15 18:58:47.161""","=""1784109527538.8""","=""2026-07-15 18:58:47.538""",,서버 시계 보정을 완료했습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,LOW,1,75.59999999962747,75.59999999962747,1784109525493,1784109524955.2,378,1784109526030.8,75.59999999962747,bootstrap,1,APP_HEAD_HTTP_DATE,537.800048828125,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run-c742db22-e1a1-46bf-baf3-776f1957456b,0.2.0,"=""1784109527082""","=""2026-07-15 18:58:47.082""","=""1784109601609""","=""2026-07-15 19:00:01.609""",HANDED_OFF,37,0,https://app.catchtable.co.kr/ct/shop/yunjudang_,2026-08-01,2,"=""1784109600000""","=""2026-07-15 19:00:00.000""","=""1784110200000""","=""2026-07-15 19:10:00.000""",900,1140,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784109600000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":200,""priorityTimes"":[],""reservationDate"":""2026-08-01"",""stopAtMs"":1784110200000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/yunjudang_"",""timeRange"":{""endMinutes"":1140,""startMinutes"":900},""toggleIntervalMs"":100}",6,STATE_CHANGED,trace,content,"=""1784109527162""","=""2026-07-15 18:58:47.162""","=""1784109527539.5999""","=""2026-07-15 18:58:47.539""",ENTERING_RESERVATION,예약창 진입 상태를 확인합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTERING_RESERVATION,,,,,,,,,,,,,,,,,,,,,
run-c742db22-e1a1-46bf-baf3-776f1957456b,0.2.0,"=""1784109527082""","=""2026-07-15 18:58:47.082""","=""1784109601609""","=""2026-07-15 19:00:01.609""",HANDED_OFF,37,0,https://app.catchtable.co.kr/ct/shop/yunjudang_,2026-08-01,2,"=""1784109600000""","=""2026-07-15 19:00:00.000""","=""1784110200000""","=""2026-07-15 19:10:00.000""",900,1140,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784109600000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":200,""priorityTimes"":[],""reservationDate"":""2026-08-01"",""stopAtMs"":1784110200000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/yunjudang_"",""timeRange"":{""endMinutes"":1140,""startMinutes"":900},""toggleIntervalMs"":100}",7,ACTION_PERFORMED,trace,content,"=""1784109528075""","=""2026-07-15 18:58:48.075""","=""1784109528414.1""","=""2026-07-15 18:58:48.414""",,예약하기 버튼을 클릭했습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run-c742db22-e1a1-46bf-baf3-776f1957456b,0.2.0,"=""1784109527082""","=""2026-07-15 18:58:47.082""","=""1784109601609""","=""2026-07-15 19:00:01.609""",HANDED_OFF,37,0,https://app.catchtable.co.kr/ct/shop/yunjudang_,2026-08-01,2,"=""1784109600000""","=""2026-07-15 19:00:00.000""","=""1784110200000""","=""2026-07-15 19:10:00.000""",900,1140,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784109600000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":200,""priorityTimes"":[],""reservationDate"":""2026-08-01"",""stopAtMs"":1784110200000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/yunjudang_"",""timeRange"":{""endMinutes"":1140,""startMinutes"":900},""toggleIntervalMs"":100}",8,STATE_CHANGED,trace,content,"=""1784109528471""","=""2026-07-15 18:58:48.471""","=""1784109528810.4001""","=""2026-07-15 18:58:48.810""",SELECTING_DATE,목표 월과 예약 날짜를 준비합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SELECTING_DATE,,,,,,,,,,,,,,,,,,,,,
run-c742db22-e1a1-46bf-baf3-776f1957456b,0.2.0,"=""1784109527082""","=""2026-07-15 18:58:47.082""","=""1784109601609""","=""2026-07-15 19:00:01.609""",HANDED_OFF,37,0,https://app.catchtable.co.kr/ct/shop/yunjudang_,2026-08-01,2,"=""1784109600000""","=""2026-07-15 19:00:00.000""","=""1784110200000""","=""2026-07-15 19:10:00.000""",900,1140,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784109600000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":200,""priorityTimes"":[],""reservationDate"":""2026-08-01"",""stopAtMs"":1784110200000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/yunjudang_"",""timeRange"":{""endMinutes"":1140,""startMinutes"":900},""toggleIntervalMs"":100}",9,ACTION_PERFORMED,trace,content,"=""1784109528495""","=""2026-07-15 18:58:48.495""","=""1784109528834.4001""","=""2026-07-15 18:58:48.834""",,2026-08-01 날짜를 선택했습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run-c742db22-e1a1-46bf-baf3-776f1957456b,0.2.0,"=""1784109527082""","=""2026-07-15 18:58:47.082""","=""1784109601609""","=""2026-07-15 19:00:01.609""",HANDED_OFF,37,0,https://app.catchtable.co.kr/ct/shop/yunjudang_,2026-08-01,2,"=""1784109600000""","=""2026-07-15 19:00:00.000""","=""1784110200000""","=""2026-07-15 19:10:00.000""",900,1140,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784109600000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":200,""priorityTimes"":[],""reservationDate"":""2026-08-01"",""stopAtMs"":1784110200000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/yunjudang_"",""timeRange"":{""endMinutes"":1140,""startMinutes"":900},""toggleIntervalMs"":100}",10,AVAILABILITY_SHADOW,trace,content,"=""1784109528579""","=""2026-07-15 18:58:48.579""","=""1784109528917.8""","=""2026-07-15 18:58:48.917""",SELECTING_DATE,슬롯 응답 shadow를 EMPTY로 분류했습니다.,,,,,,,,,,,,,,,,,0,,,,,3352.5999999996275,,,0.20000000018626451,110.29999999981374,3463,,,none,EMPTY,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,false,,,,,,3352.7000000001863,2,body,,,,,,,260716,3075,1,3352.5999999996275,200,,,1,,,,,,,,,,,,,,false,,,,,,,,,,,,,,false,3463.2000000001863,,untrusted_quality,,,,,
run-c742db22-e1a1-46bf-baf3-776f1957456b,0.2.0,"=""1784109527082""","=""2026-07-15 18:58:47.082""","=""1784109601609""","=""2026-07-15 19:00:01.609""",HANDED_OFF,37,0,https://app.catchtable.co.kr/ct/shop/yunjudang_,2026-08-01,2,"=""1784109600000""","=""2026-07-15 19:00:00.000""","=""1784110200000""","=""2026-07-15 19:10:00.000""",900,1140,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784109600000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":200,""priorityTimes"":[],""reservationDate"":""2026-08-01"",""stopAtMs"":1784110200000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/yunjudang_"",""timeRange"":{""endMinutes"":1140,""startMinutes"":900},""toggleIntervalMs"":100}",11,STATE_CHANGED,trace,content,"=""1784109528585""","=""2026-07-15 18:58:48.585""","=""1784109528924.3""","=""2026-07-15 18:58:48.924""",SELECTING_PERSON,예약 인원을 준비합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SELECTING_PERSON,,,,,,,,,,,,,,,,,,,,,
run-c742db22-e1a1-46bf-baf3-776f1957456b,0.2.0,"=""1784109527082""","=""2026-07-15 18:58:47.082""","=""1784109601609""","=""2026-07-15 19:00:01.609""",HANDED_OFF,37,0,https://app.catchtable.co.kr/ct/shop/yunjudang_,2026-08-01,2,"=""1784109600000""","=""2026-07-15 19:00:00.000""","=""1784110200000""","=""2026-07-15 19:10:00.000""",900,1140,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784109600000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":200,""priorityTimes"":[],""reservationDate"":""2026-08-01"",""stopAtMs"":1784110200000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/yunjudang_"",""timeRange"":{""endMinutes"":1140,""startMinutes"":900},""toggleIntervalMs"":100}",12,STATE_CHANGED,trace,content,"=""1784109528598""","=""2026-07-15 18:58:48.598""","=""1784109528936.7""","=""2026-07-15 18:58:48.936""",PREPARING_PAGE,예약 모달과 목표 날짜를 확인합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PREPARING_PAGE,,,,,,,,,,,,,,,,,,,,,
run-c742db22-e1a1-46bf-baf3-776f1957456b,0.2.0,"=""1784109527082""","=""2026-07-15 18:58:47.082""","=""1784109601609""","=""2026-07-15 19:00:01.609""",HANDED_OFF,37,0,https://app.catchtable.co.kr/ct/shop/yunjudang_,2026-08-01,2,"=""1784109600000""","=""2026-07-15 19:00:00.000""","=""1784110200000""","=""2026-07-15 19:10:00.000""",900,1140,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784109600000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":200,""priorityTimes"":[],""reservationDate"":""2026-08-01"",""stopAtMs"":1784110200000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/yunjudang_"",""timeRange"":{""endMinutes"":1140,""startMinutes"":900},""toggleIntervalMs"":100}",13,STATE_CHANGED,trace,content,"=""1784109528609""","=""2026-07-15 18:58:48.609""","=""1784109528948.1""","=""2026-07-15 18:58:48.948""",WAITING_FOR_OPEN,예약 오픈 직전까지 대기합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAITING_FOR_OPEN,,,,,,,,,,,,,,,,,,,,,
run-c742db22-e1a1-46bf-baf3-776f1957456b,0.2.0,"=""1784109527082""","=""2026-07-15 18:58:47.082""","=""1784109601609""","=""2026-07-15 19:00:01.609""",HANDED_OFF,37,0,https://app.catchtable.co.kr/ct/shop/yunjudang_,2026-08-01,2,"=""1784109600000""","=""2026-07-15 19:00:00.000""","=""1784110200000""","=""2026-07-15 19:10:00.000""",900,1140,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784109600000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":200,""priorityTimes"":[],""reservationDate"":""2026-08-01"",""stopAtMs"":1784110200000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/yunjudang_"",""timeRange"":{""endMinutes"":1140,""startMinutes"":900},""toggleIntervalMs"":100}",14,CLOCK_SYNCED,trace,content,"=""1784109528621""","=""2026-07-15 18:58:48.621""","=""1784109528960.1""","=""2026-07-15 18:58:48.960""",,예약 오픈 직전 진입 시점을 결정했습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.9000488277525,-1,0,LOW,2,66.34999999962747,134.09999999962747,1784109525454.5,1784109524955.2,339,1784109525953.8,75.59999999962747,armed,2,APP_HEAD_HTTP_DATE,499.300048828125,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run-c742db22-e1a1-46bf-baf3-776f1957456b,0.2.0,"=""1784109527082""","=""2026-07-15 18:58:47.082""","=""1784109601609""","=""2026-07-15 19:00:01.609""",HANDED_OFF,37,0,https://app.catchtable.co.kr/ct/shop/yunjudang_,2026-08-01,2,"=""1784109600000""","=""2026-07-15 19:00:00.000""","=""1784110200000""","=""2026-07-15 19:10:00.000""",900,1140,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784109600000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":200,""priorityTimes"":[],""reservationDate"":""2026-08-01"",""stopAtMs"":1784110200000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/yunjudang_"",""timeRange"":{""endMinutes"":1140,""startMinutes"":900},""toggleIntervalMs"":100}",15,AVAILABILITY_SHADOW,trace,content,"=""1784109528658""","=""2026-07-15 18:58:48.658""","=""1784109528996.9001""","=""2026-07-15 18:58:48.996""",WAITING_FOR_OPEN,슬롯 응답 shadow를 EMPTY로 분류했습니다.,,,,,,,,,,,,,,,,,0,,,,,3522.5,,,0,19.800000000745058,3542.4000000003725,,,none,EMPTY,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,false,,,,,,3522.5999999996275,2,body,,,,,,,260801,3433.5999999996275,2,3522.5,200,,,2,,,,,,,,,,,,,,false,,,,,,,,,,,,,,false,3542.4000000003725,,untrusted_quality,,,,,
run-c742db22-e1a1-46bf-baf3-776f1957456b,0.2.0,"=""1784109527082""","=""2026-07-15 18:58:47.082""","=""1784109601609""","=""2026-07-15 19:00:01.609""",HANDED_OFF,37,0,https://app.catchtable.co.kr/ct/shop/yunjudang_,2026-08-01,2,"=""1784109600000""","=""2026-07-15 19:00:00.000""","=""1784110200000""","=""2026-07-15 19:10:00.000""",900,1140,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784109600000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":200,""priorityTimes"":[],""reservationDate"":""2026-08-01"",""stopAtMs"":1784110200000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/yunjudang_"",""timeRange"":{""endMinutes"":1140,""startMinutes"":900},""toggleIntervalMs"":100}",16,STATE_CHANGED,trace,content,"=""1784109598873""","=""2026-07-15 18:59:58.873""","=""1784109599226.6501""","=""2026-07-15 18:59:59.226""",REFRESHING_SLOTS,날짜 토글로 예약 슬롯을 갱신합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REFRESHING_SLOTS,,,,,,,,,,,,,,,,,,,,,
run-c742db22-e1a1-46bf-baf3-776f1957456b,0.2.0,"=""1784109527082""","=""2026-07-15 18:58:47.082""","=""1784109601609""","=""2026-07-15 19:00:01.609""",HANDED_OFF,37,0,https://app.catchtable.co.kr/ct/shop/yunjudang_,2026-08-01,2,"=""1784109600000""","=""2026-07-15 19:00:00.000""","=""1784110200000""","=""2026-07-15 19:10:00.000""",900,1140,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784109600000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":200,""priorityTimes"":[],""reservationDate"":""2026-08-01"",""stopAtMs"":1784110200000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/yunjudang_"",""timeRange"":{""endMinutes"":1140,""startMinutes"":900},""toggleIntervalMs"":100}",17,AVAILABILITY_SHADOW,trace,content,"=""1784109599134""","=""2026-07-15 18:59:59.134""","=""1784109599486.6501""","=""2026-07-15 18:59:59.486""",REFRESHING_SLOTS,슬롯 응답 shadow를 IRRELEVANT로 분류했습니다.,,,,,,,,,,,,,,,,,0,,,,,74004.79999999981,,,0,13.299999999813735,74018.09999999963,,,none,IRRELEVANT,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,false,,,,,,74004.79999999981,2,body,,,,,,,260731,73919.09999999963,3,74004.79999999981,0,,,3,,,,,,,,,,,,,,false,,,,,,,,,,,,,,false,74018.09999999963,,untrusted_quality,,,,,
