runId,extensionVersion,startedAtMs,startedAtKst,finishedAtMs,finishedAtKst,finalState,eventCount,droppedCount,targetUrl,reservationDate,personCount,openAtMs,openAtKst,stopAtMs,stopAtKst,timeRangeStartMinutes,timeRangeEndMinutes,configJson,seq,code,severity,component,localAtMs,localAtKst,serverAtMs,serverAtKst,state,message,errorName,errorMessage,errorStack,attr.clockClusterSeparationMs,attr.clockCompetingSupport,attr.clockConfidence,attr.clockDominantSupport,attr.clockMedianRttMs,attr.clockObservationSpanMs,attr.clockOffsetCenterMs,attr.clockOffsetLowerMs,attr.clockOffsetMs,attr.clockOffsetUpperMs,attr.clockP95RttMs,attr.clockPhase,attr.clockSampleCount,attr.clockSource,attr.clockUncertaintyMs,attr.eventKind,attr.snapshotButtons,attr.snapshotDialogLabel,attr.snapshotDialogTitle,attr.snapshotDisabledButtonCount,attr.snapshotFingerprint,attr.snapshotHeadings,attr.snapshotRunState,attr.snapshotTextSnippet,attr.snapshotUrlKind,attr.state
run-b413a0d5-d2ed-4642-bee3-d4aea20d04ac,0.2.0,"=""1784041128302""","=""2026-07-14 23:58:48.302""","=""1784041133934""","=""2026-07-14 23:58:53.934""",HANDED_OFF,7,0,https://app.catchtable.co.kr/ct/shop/nuwa,2026-08-09,2,"=""1784041200000""","=""2026-07-15 00:00:00.000""","=""1784041800000""","=""2026-07-15 00:10:00.000""",1080,1200,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784041200000,""paymentMethodAutoAdvance"":false,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-08-09"",""stopAtMs"":1784041800000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/nuwa"",""timeRange"":{""endMinutes"":1200,""startMinutes"":1080},""toggleIntervalMs"":150}",1,RUN_STARTED,info,content,"=""1784041128303""","=""2026-07-14 23:58:48.303""",,,,실행 추적을 시작했습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run-b413a0d5-d2ed-4642-bee3-d4aea20d04ac,0.2.0,"=""1784041128302""","=""2026-07-14 23:58:48.302""","=""1784041133934""","=""2026-07-14 23:58:53.934""",HANDED_OFF,7,0,https://app.catchtable.co.kr/ct/shop/nuwa,2026-08-09,2,"=""1784041200000""","=""2026-07-15 00:00:00.000""","=""1784041800000""","=""2026-07-15 00:10:00.000""",1080,1200,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784041200000,""paymentMethodAutoAdvance"":false,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-08-09"",""stopAtMs"":1784041800000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/nuwa"",""timeRange"":{""endMinutes"":1200,""startMinutes"":1080},""toggleIntervalMs"":150}",2,STATE_CHANGED,trace,content,"=""1784041128308""","=""2026-07-14 23:58:48.308""",,,CONFIGURED,예약 설정을 불러왔습니다.,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,CONFIGURED
run-b413a0d5-d2ed-4642-bee3-d4aea20d04ac,0.2.0,"=""1784041128302""","=""2026-07-14 23:58:48.302""","=""1784041133934""","=""2026-07-14 23:58:53.934""",HANDED_OFF,7,0,https://app.catchtable.co.kr/ct/shop/nuwa,2026-08-09,2,"=""1784041200000""","=""2026-07-15 00:00:00.000""","=""1784041800000""","=""2026-07-15 00:10:00.000""",1080,1200,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784041200000,""paymentMethodAutoAdvance"":false,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-08-09"",""stopAtMs"":1784041800000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/nuwa"",""timeRange"":{""endMinutes"":1200,""startMinutes"":1080},""toggleIntervalMs"":150}",3,STATE_CHANGED,trace,content,"=""1784041128310""","=""2026-07-14 23:58:48.310""",,,VALIDATING,예약 설정과 실행 조건을 검증합니다.,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,VALIDATING
run-b413a0d5-d2ed-4642-bee3-d4aea20d04ac,0.2.0,"=""1784041128302""","=""2026-07-14 23:58:48.302""","=""1784041133934""","=""2026-07-14 23:58:53.934""",HANDED_OFF,7,0,https://app.catchtable.co.kr/ct/shop/nuwa,2026-08-09,2,"=""1784041200000""","=""2026-07-15 00:00:00.000""","=""1784041800000""","=""2026-07-15 00:10:00.000""",1080,1200,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784041200000,""paymentMethodAutoAdvance"":false,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-08-09"",""stopAtMs"":1784041800000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/nuwa"",""timeRange"":{""endMinutes"":1200,""startMinutes"":1080},""toggleIntervalMs"":150}",4,STATE_CHANGED,trace,content,"=""1784041128312""","=""2026-07-14 23:58:48.312""",,,SYNCING_CLOCK,캐치테이블 서버 시계를 측정합니다.,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,SYNCING_CLOCK
run-b413a0d5-d2ed-4642-bee3-d4aea20d04ac,0.2.0,"=""1784041128302""","=""2026-07-14 23:58:48.302""","=""1784041133934""","=""2026-07-14 23:58:53.934""",HANDED_OFF,7,0,https://app.catchtable.co.kr/ct/shop/nuwa,2026-08-09,2,"=""1784041200000""","=""2026-07-15 00:00:00.000""","=""1784041800000""","=""2026-07-15 00:10:00.000""",1080,1200,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784041200000,""paymentMethodAutoAdvance"":false,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-08-09"",""stopAtMs"":1784041800000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/nuwa"",""timeRange"":{""endMinutes"":1200,""startMinutes"":1080},""toggleIntervalMs"":150}",5,CLOCK_SYNCED,trace,content,"=""1784041128396""","=""2026-07-14 23:58:48.396""","=""1784041128542.5999""","=""2026-07-14 23:58:48.542""",,서버 시계 보정을 완료했습니다.,,,,-1,0,LOW,1,80.39999999990687,80.39999999990687,1784041126177.3,1784041125637.1,147,1784041126717.5,80.39999999990687,bootstrap,1,APP_HEAD_HTTP_DATE,540.199951171875,metric,,,,,,,,,,
run-b413a0d5-d2ed-4642-bee3-d4aea20d04ac,0.2.0,"=""1784041128302""","=""2026-07-14 23:58:48.302""","=""1784041133934""","=""2026-07-14 23:58:53.934""",HANDED_OFF,7,0,https://app.catchtable.co.kr/ct/shop/nuwa,2026-08-09,2,"=""1784041200000""","=""2026-07-15 00:00:00.000""","=""1784041800000""","=""2026-07-15 00:10:00.000""",1080,1200,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784041200000,""paymentMethodAutoAdvance"":false,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-08-09"",""stopAtMs"":1784041800000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/nuwa"",""timeRange"":{""endMinutes"":1200,""startMinutes"":1080},""toggleIntervalMs"":150}",6,STATE_CHANGED,trace,content,"=""1784041128398""","=""2026-07-14 23:58:48.398""","=""1784041128545.3""","=""2026-07-14 23:58:48.545""",ENTERING_RESERVATION,예약창 진입 상태를 확인합니다.,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,ENTERING_RESERVATION
run-b413a0d5-d2ed-4642-bee3-d4aea20d04ac,0.2.0,"=""1784041128302""","=""2026-07-14 23:58:48.302""","=""1784041133934""","=""2026-07-14 23:58:53.934""",HANDED_OFF,7,0,https://app.catchtable.co.kr/ct/shop/nuwa,2026-08-09,2,"=""1784041200000""","=""2026-07-15 00:00:00.000""","=""1784041800000""","=""2026-07-15 00:10:00.000""",1080,1200,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784041200000,""paymentMethodAutoAdvance"":false,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-08-09"",""stopAtMs"":1784041800000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/nuwa"",""timeRange"":{""endMinutes"":1200,""startMinutes"":1080},""toggleIntervalMs"":150}",7,RUN_TERMINATED,trace,content,"=""1784041133934""","=""2026-07-14 23:58:53.934""","=""1784041133965.6501""","=""2026-07-14 23:58:53.965""",HANDED_OFF,식당 페이지에서 예약하기 버튼을 찾을 수 없습니다.,,,,,,,,,,,,,,,,,,,state,,,,0,ss-23588fe0,,ENTERING_RESERVATION,,shop,HANDED_OFF
