runId,extensionVersion,startedAtMs,startedAtKst,finishedAtMs,finishedAtKst,finalState,eventCount,droppedCount,targetUrl,reservationDate,personCount,openAtMs,openAtKst,stopAtMs,stopAtKst,timeRangeStartMinutes,timeRangeEndMinutes,configJson,seq,code,severity,component,localAtMs,localAtKst,serverAtMs,serverAtKst,state,message,errorName,errorMessage,errorStack,attr.adjacentClickOk,attr.adjacentClickedAt,attr.adjacentDate,attr.adjacentOpenDeltaMs,attr.adjacentPlannedAt,attr.adjacentScheduleDriftMs,attr.adjacentScheduledServerAtMs,attr.adjacentTimingServerAtMs,attr.adjacentTogglePhase,attr.agreement,attr.arrivalAt,attr.arrivalToClickMs,attr.arrivalToDetectMs,attr.availableCount,attr.availableMinutes,attr.availableSlotCount,attr.bodyClassification,attr.bodyLeadOverDomMs,attr.bodyReadCompletedMonoMs,attr.bodySelectedMinutes,attr.bodySequence,attr.bodyToWakeMs,attr.bridgeDelayMs,attr.bridgeReceivedMonoMs,attr.bridgeToDomMs,attr.claimAgreement,attr.claimSource,attr.classification,attr.clickOk,attr.clockArmLeadMs,attr.clockClusterSeparationMs,attr.clockCompetingSupport,attr.clockConfidence,attr.clockDominantSupport,attr.clockMedianRttMs,attr.clockObservationSpanMs,attr.clockOffsetCenterMs,attr.clockOffsetLowerMs,attr.clockOffsetMs,attr.clockOffsetUpperMs,attr.clockP95RttMs,attr.clockPhase,attr.clockSampleCount,attr.clockSource,attr.clockUncertaintyMs,attr.correlationId,attr.correlationQuality,attr.cycle,attr.dialogButtons,attr.dialogCheckboxCount,attr.dialogDisabledButtonCount,attr.dialogLabel,attr.dialogQuantityControlCount,attr.dialogRadioCount,attr.dialogTitle,attr.dialogUrlKind,attr.dialogZeroDepositControlCount,attr.domCandidateMonoMs,attr.domMinutes,attr.domObservedMonoMs,attr.eventKind,attr.lastMutationMonoMs,attr.matchedSlotCount,attr.matchesTarget,attr.monoFromRunStartMs,attr.mutationGenerationAtDom,attr.mutationGenerationAtTargetClick,attr.mutationObservedAfterTarget,attr.openDeltaMs,attr.payloadClassifiedMonoMs,attr.personCount,attr.phase,attr.postSlotCertainty,attr.postSlotEvidence,attr.postSlotFingerprint,attr.postSlotStage,attr.postSlotStatus,attr.postSlotStrategy,attr.requestDate,attr.requestSentMonoMs,attr.requestSequence,attr.responseCompletedMonoMs,attr.responseStatus,attr.responseToDomMs,attr.result,attr.scheduleDriftMs,attr.scheduledServerAtMs,attr.selectedMinutes,attr.sequence,attr.slotLabel,attr.slotMinutes,attr.slotScanCount,attr.slotTransitionOutcome,attr.stale,attr.state,attr.targetClickOk,attr.targetClickedAt,attr.targetOpenDeltaMs,attr.targetPlannedAt,attr.targetResponseToDomMs,attr.targetScheduleDriftMs,attr.targetScheduledServerAtMs,attr.targetSelectedAt,attr.targetTimingServerAtMs,attr.targetTogglePhase,attr.timingServerAtMs,attr.timingStage,attr.togglePhase,attr.wakeAccepted,attr.wakeAtMonoMs,attr.wakeCandidateFound,attr.wakeCorrelationQuality,attr.wakeDiscardReason,attr.wakeFallbackUsed,attr.wakeReason,attr.wakeRequestSequence,attr.wakeScanCount,attr.wakeToDomMs,attr.wakeUsed,attr.watch,attr.xhrArrivalServerAtMs
run-db705892-8d11-4305-85dc-3126f4c16334,0.2.0,"=""1784087981091""","=""2026-07-15 12:59:41.091""","=""1784088003467""","=""2026-07-15 13:00:03.467""",HANDED_OFF,33,0,https://app.catchtable.co.kr/ct/shop/curtaincall,2026-08-11,2,"=""1784088000000""","=""2026-07-15 13:00:00.000""","=""1784088600000""","=""2026-07-15 13:10:00.000""",960,1200,"{""targetUrl"":""https://app.catchtable.co.kr/ct/shop/curtaincall"",""openAtMs"":1784088000000,""reservationDate"":""2026-08-11"",""personCount"":2,""timeRange"":{""startMinutes"":960,""endMinutes"":1200},""priorityTimes"":[],""postSlotEnabled"":true,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""tablePreference"":""any"",""menuKeyword"":"""",""stopAtMs"":1784088600000,""entryMode"":""auto"",""dryRun"":false,""preOpenLeadMs"":200,""toggleIntervalMs"":100}",1,RUN_STARTED,info,content,"=""1784087981091""","=""2026-07-15 12:59:41.091""",,,,실행 추적을 시작했습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run-db705892-8d11-4305-85dc-3126f4c16334,0.2.0,"=""1784087981091""","=""2026-07-15 12:59:41.091""","=""1784088003467""","=""2026-07-15 13:00:03.467""",HANDED_OFF,33,0,https://app.catchtable.co.kr/ct/shop/curtaincall,2026-08-11,2,"=""1784088000000""","=""2026-07-15 13:00:00.000""","=""1784088600000""","=""2026-07-15 13:10:00.000""",960,1200,"{""targetUrl"":""https://app.catchtable.co.kr/ct/shop/curtaincall"",""openAtMs"":1784088000000,""reservationDate"":""2026-08-11"",""personCount"":2,""timeRange"":{""startMinutes"":960,""endMinutes"":1200},""priorityTimes"":[],""postSlotEnabled"":true,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""tablePreference"":""any"",""menuKeyword"":"""",""stopAtMs"":1784088600000,""entryMode"":""auto"",""dryRun"":false,""preOpenLeadMs"":200,""toggleIntervalMs"":100}",2,STATE_CHANGED,trace,content,"=""1784087981091""","=""2026-07-15 12:59:41.091""",,,CONFIGURED,예약 설정을 불러왔습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONFIGURED,,,,,,,,,,,,,,,,,,,,,,,,,,
run-db705892-8d11-4305-85dc-3126f4c16334,0.2.0,"=""1784087981091""","=""2026-07-15 12:59:41.091""","=""1784088003467""","=""2026-07-15 13:00:03.467""",HANDED_OFF,33,0,https://app.catchtable.co.kr/ct/shop/curtaincall,2026-08-11,2,"=""1784088000000""","=""2026-07-15 13:00:00.000""","=""1784088600000""","=""2026-07-15 13:10:00.000""",960,1200,"{""targetUrl"":""https://app.catchtable.co.kr/ct/shop/curtaincall"",""openAtMs"":1784088000000,""reservationDate"":""2026-08-11"",""personCount"":2,""timeRange"":{""startMinutes"":960,""endMinutes"":1200},""priorityTimes"":[],""postSlotEnabled"":true,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""tablePreference"":""any"",""menuKeyword"":"""",""stopAtMs"":1784088600000,""entryMode"":""auto"",""dryRun"":false,""preOpenLeadMs"":200,""toggleIntervalMs"":100}",3,STATE_CHANGED,trace,content,"=""1784087981092""","=""2026-07-15 12:59:41.092""",,,VALIDATING,예약 설정과 실행 조건을 검증합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VALIDATING,,,,,,,,,,,,,,,,,,,,,,,,,,
run-db705892-8d11-4305-85dc-3126f4c16334,0.2.0,"=""1784087981091""","=""2026-07-15 12:59:41.091""","=""1784088003467""","=""2026-07-15 13:00:03.467""",HANDED_OFF,33,0,https://app.catchtable.co.kr/ct/shop/curtaincall,2026-08-11,2,"=""1784088000000""","=""2026-07-15 13:00:00.000""","=""1784088600000""","=""2026-07-15 13:10:00.000""",960,1200,"{""targetUrl"":""https://app.catchtable.co.kr/ct/shop/curtaincall"",""openAtMs"":1784088000000,""reservationDate"":""2026-08-11"",""personCount"":2,""timeRange"":{""startMinutes"":960,""endMinutes"":1200},""priorityTimes"":[],""postSlotEnabled"":true,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""tablePreference"":""any"",""menuKeyword"":"""",""stopAtMs"":1784088600000,""entryMode"":""auto"",""dryRun"":false,""preOpenLeadMs"":200,""toggleIntervalMs"":100}",4,STATE_CHANGED,trace,content,"=""1784087981092""","=""2026-07-15 12:59:41.092""",,,SYNCING_CLOCK,캐치테이블 서버 시계를 측정합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYNCING_CLOCK,,,,,,,,,,,,,,,,,,,,,,,,,,
run-db705892-8d11-4305-85dc-3126f4c16334,0.2.0,"=""1784087981091""","=""2026-07-15 12:59:41.091""","=""1784088003467""","=""2026-07-15 13:00:03.467""",HANDED_OFF,33,0,https://app.catchtable.co.kr/ct/shop/curtaincall,2026-08-11,2,"=""1784088000000""","=""2026-07-15 13:00:00.000""","=""1784088600000""","=""2026-07-15 13:10:00.000""",960,1200,"{""targetUrl"":""https://app.catchtable.co.kr/ct/shop/curtaincall"",""openAtMs"":1784088000000,""reservationDate"":""2026-08-11"",""personCount"":2,""timeRange"":{""startMinutes"":960,""endMinutes"":1200},""priorityTimes"":[],""postSlotEnabled"":true,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""tablePreference"":""any"",""menuKeyword"":"""",""stopAtMs"":1784088600000,""entryMode"":""auto"",""dryRun"":false,""preOpenLeadMs"":200,""toggleIntervalMs"":100}",5,CLOCK_SYNCED,trace,content,"=""1784087981195""","=""2026-07-15 12:59:41.195""","=""1784087981551.5498""","=""2026-07-15 12:59:41.551""",,서버 시계 보정을 완료했습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,LOW,1,102.70000000298023,102.70000000298023,1784087925653.65,1784087925102.3,357,1784087926205,102.70000000298023,bootstrap,1,APP_HEAD_HTTP_DATE,551.3499755859375,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run-db705892-8d11-4305-85dc-3126f4c16334,0.2.0,"=""1784087981091""","=""2026-07-15 12:59:41.091""","=""1784088003467""","=""2026-07-15 13:00:03.467""",HANDED_OFF,33,0,https://app.catchtable.co.kr/ct/shop/curtaincall,2026-08-11,2,"=""1784088000000""","=""2026-07-15 13:00:00.000""","=""1784088600000""","=""2026-07-15 13:10:00.000""",960,1200,"{""targetUrl"":""https://app.catchtable.co.kr/ct/shop/curtaincall"",""openAtMs"":1784088000000,""reservationDate"":""2026-08-11"",""personCount"":2,""timeRange"":{""startMinutes"":960,""endMinutes"":1200},""priorityTimes"":[],""postSlotEnabled"":true,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""tablePreference"":""any"",""menuKeyword"":"""",""stopAtMs"":1784088600000,""entryMode"":""auto"",""dryRun"":false,""preOpenLeadMs"":200,""toggleIntervalMs"":100}",6,STATE_CHANGED,trace,content,"=""1784087981196""","=""2026-07-15 12:59:41.196""","=""1784087981552.4497""","=""2026-07-15 12:59:41.552""",ENTERING_RESERVATION,예약창 진입 상태를 확인합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTERING_RESERVATION,,,,,,,,,,,,,,,,,,,,,,,,,,
run-db705892-8d11-4305-85dc-3126f4c16334,0.2.0,"=""1784087981091""","=""2026-07-15 12:59:41.091""","=""1784088003467""","=""2026-07-15 13:00:03.467""",HANDED_OFF,33,0,https://app.catchtable.co.kr/ct/shop/curtaincall,2026-08-11,2,"=""1784088000000""","=""2026-07-15 13:00:00.000""","=""1784088600000""","=""2026-07-15 13:10:00.000""",960,1200,"{""targetUrl"":""https://app.catchtable.co.kr/ct/shop/curtaincall"",""openAtMs"":1784088000000,""reservationDate"":""2026-08-11"",""personCount"":2,""timeRange"":{""startMinutes"":960,""endMinutes"":1200},""priorityTimes"":[],""postSlotEnabled"":true,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""tablePreference"":""any"",""menuKeyword"":"""",""stopAtMs"":1784088600000,""entryMode"":""auto"",""dryRun"":false,""preOpenLeadMs"":200,""toggleIntervalMs"":100}",7,ACTION_PERFORMED,trace,content,"=""1784087981219""","=""2026-07-15 12:59:41.219""","=""1784087981575.8499""","=""2026-07-15 12:59:41.575""",,예약하기 버튼을 클릭했습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run-db705892-8d11-4305-85dc-3126f4c16334,0.2.0,"=""1784087981091""","=""2026-07-15 12:59:41.091""","=""1784088003467""","=""2026-07-15 13:00:03.467""",HANDED_OFF,33,0,https://app.catchtable.co.kr/ct/shop/curtaincall,2026-08-11,2,"=""1784088000000""","=""2026-07-15 13:00:00.000""","=""1784088600000""","=""2026-07-15 13:10:00.000""",960,1200,"{""targetUrl"":""https://app.catchtable.co.kr/ct/shop/curtaincall"",""openAtMs"":1784088000000,""reservationDate"":""2026-08-11"",""personCount"":2,""timeRange"":{""startMinutes"":960,""endMinutes"":1200},""priorityTimes"":[],""postSlotEnabled"":true,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""tablePreference"":""any"",""menuKeyword"":"""",""stopAtMs"":1784088600000,""entryMode"":""auto"",""dryRun"":false,""preOpenLeadMs"":200,""toggleIntervalMs"":100}",8,STATE_CHANGED,trace,content,"=""1784087981385""","=""2026-07-15 12:59:41.385""","=""1784087981690.5""","=""2026-07-15 12:59:41.690""",SELECTING_DATE,목표 월과 예약 날짜를 준비합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SELECTING_DATE,,,,,,,,,,,,,,,,,,,,,,,,,,
run-db705892-8d11-4305-85dc-3126f4c16334,0.2.0,"=""1784087981091""","=""2026-07-15 12:59:41.091""","=""1784088003467""","=""2026-07-15 13:00:03.467""",HANDED_OFF,33,0,https://app.catchtable.co.kr/ct/shop/curtaincall,2026-08-11,2,"=""1784088000000""","=""2026-07-15 13:00:00.000""","=""1784088600000""","=""2026-07-15 13:10:00.000""",960,1200,"{""targetUrl"":""https://app.catchtable.co.kr/ct/shop/curtaincall"",""openAtMs"":1784088000000,""reservationDate"":""2026-08-11"",""personCount"":2,""timeRange"":{""startMinutes"":960,""endMinutes"":1200},""priorityTimes"":[],""postSlotEnabled"":true,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""tablePreference"":""any"",""menuKeyword"":"""",""stopAtMs"":1784088600000,""entryMode"":""auto"",""dryRun"":false,""preOpenLeadMs"":200,""toggleIntervalMs"":100}",9,STATE_CHANGED,trace,content,"=""1784087981392""","=""2026-07-15 12:59:41.392""","=""1784087981697.3""","=""2026-07-15 12:59:41.697""",SELECTING_PERSON,예약 인원을 준비합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SELECTING_PERSON,,,,,,,,,,,,,,,,,,,,,,,,,,
run-db705892-8d11-4305-85dc-3126f4c16334,0.2.0,"=""1784087981091""","=""2026-07-15 12:59:41.091""","=""1784088003467""","=""2026-07-15 13:00:03.467""",HANDED_OFF,33,0,https://app.catchtable.co.kr/ct/shop/curtaincall,2026-08-11,2,"=""1784088000000""","=""2026-07-15 13:00:00.000""","=""1784088600000""","=""2026-07-15 13:10:00.000""",960,1200,"{""targetUrl"":""https://app.catchtable.co.kr/ct/shop/curtaincall"",""openAtMs"":1784088000000,""reservationDate"":""2026-08-11"",""personCount"":2,""timeRange"":{""startMinutes"":960,""endMinutes"":1200},""priorityTimes"":[],""postSlotEnabled"":true,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""tablePreference"":""any"",""menuKeyword"":"""",""stopAtMs"":1784088600000,""entryMode"":""auto"",""dryRun"":false,""preOpenLeadMs"":200,""toggleIntervalMs"":100}",10,STATE_CHANGED,trace,content,"=""1784087981394""","=""2026-07-15 12:59:41.394""","=""1784087981699.6""","=""2026-07-15 12:59:41.699""",PREPARING_PAGE,예약 모달과 목표 날짜를 확인합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PREPARING_PAGE,,,,,,,,,,,,,,,,,,,,,,,,,,
run-db705892-8d11-4305-85dc-3126f4c16334,0.2.0,"=""1784087981091""","=""2026-07-15 12:59:41.091""","=""1784088003467""","=""2026-07-15 13:00:03.467""",HANDED_OFF,33,0,https://app.catchtable.co.kr/ct/shop/curtaincall,2026-08-11,2,"=""1784088000000""","=""2026-07-15 13:00:00.000""","=""1784088600000""","=""2026-07-15 13:10:00.000""",960,1200,"{""targetUrl"":""https://app.catchtable.co.kr/ct/shop/curtaincall"",""openAtMs"":1784088000000,""reservationDate"":""2026-08-11"",""personCount"":2,""timeRange"":{""startMinutes"":960,""endMinutes"":1200},""priorityTimes"":[],""postSlotEnabled"":true,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""tablePreference"":""any"",""menuKeyword"":"""",""stopAtMs"":1784088600000,""entryMode"":""auto"",""dryRun"":false,""preOpenLeadMs"":200,""toggleIntervalMs"":100}",11,STATE_CHANGED,trace,content,"=""1784087981396""","=""2026-07-15 12:59:41.396""","=""1784087981701.7002""","=""2026-07-15 12:59:41.701""",WAITING_FOR_OPEN,예약 오픈 직전까지 대기합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAITING_FOR_OPEN,,,,,,,,,,,,,,,,,,,,,,,,,,
run-db705892-8d11-4305-85dc-3126f4c16334,0.2.0,"=""1784087981091""","=""2026-07-15 12:59:41.091""","=""1784088003467""","=""2026-07-15 13:00:03.467""",HANDED_OFF,33,0,https://app.catchtable.co.kr/ct/shop/curtaincall,2026-08-11,2,"=""1784088000000""","=""2026-07-15 13:00:00.000""","=""1784088600000""","=""2026-07-15 13:10:00.000""",960,1200,"{""targetUrl"":""https://app.catchtable.co.kr/ct/shop/curtaincall"",""openAtMs"":1784088000000,""reservationDate"":""2026-08-11"",""personCount"":2,""timeRange"":{""startMinutes"":960,""endMinutes"":1200},""priorityTimes"":[],""postSlotEnabled"":true,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""tablePreference"":""any"",""menuKeyword"":"""",""stopAtMs"":1784088600000,""entryMode"":""auto"",""dryRun"":false,""preOpenLeadMs"":200,""toggleIntervalMs"":100}",12,CLOCK_SYNCED,trace,content,"=""1784087981397""","=""2026-07-15 12:59:41.397""","=""1784087981701.9001""","=""2026-07-15 12:59:41.701""",,예약 오픈 직전 진입 시점을 결정했습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.1999267563224,-1,0,LOW,2,116.55000000074506,233.5,1784087925602.1,1784087925102.3,305,1784087926101.9,130.39999999850988,armed,2,APP_HEAD_HTTP_DATE,499.7999267578125,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run-db705892-8d11-4305-85dc-3126f4c16334,0.2.0,"=""1784087981091""","=""2026-07-15 12:59:41.091""","=""1784088003467""","=""2026-07-15 13:00:03.467""",HANDED_OFF,33,0,https://app.catchtable.co.kr/ct/shop/curtaincall,2026-08-11,2,"=""1784088000000""","=""2026-07-15 13:00:00.000""","=""1784088600000""","=""2026-07-15 13:10:00.000""",960,1200,"{""targetUrl"":""https://app.catchtable.co.kr/ct/shop/curtaincall"",""openAtMs"":1784088000000,""reservationDate"":""2026-08-11"",""personCount"":2,""timeRange"":{""startMinutes"":960,""endMinutes"":1200},""priorityTimes"":[],""postSlotEnabled"":true,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""tablePreference"":""any"",""menuKeyword"":"""",""stopAtMs"":1784088600000,""entryMode"":""auto"",""dryRun"":false,""preOpenLeadMs"":200,""toggleIntervalMs"":100}",13,AVAILABILITY_SHADOW,trace,content,"=""1784087981415""","=""2026-07-15 12:59:41.415""","=""1784087981719.7002""","=""2026-07-15 12:59:41.719""",WAITING_FOR_OPEN,슬롯 응답 shadow를 EMPTY로 분류했습니다.,,,,,,,,,,,,,,,,,0,,,,,56102.70000000298,,,0.19999999552965164,14.5,56117.40000000596,,,none,EMPTY,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,false,,,,,,56102.90000000596,2,body,,,,,,,260811,56009.90000000596,1,56102.70000000298,200,,,,,,1,,,,,false,,,,,,,,,,,,,,,false,56117.60000000149,,,untrusted_quality,,,,,,,,
run-db705892-8d11-4305-85dc-3126f4c16334,0.2.0,"=""1784087981091""","=""2026-07-15 12:59:41.091""","=""1784088003467""","=""2026-07-15 13:00:03.467""",HANDED_OFF,33,0,https://app.catchtable.co.kr/ct/shop/curtaincall,2026-08-11,2,"=""1784088000000""","=""2026-07-15 13:00:00.000""","=""1784088600000""","=""2026-07-15 13:10:00.000""",960,1200,"{""targetUrl"":""https://app.catchtable.co.kr/ct/shop/curtaincall"",""openAtMs"":1784088000000,""reservationDate"":""2026-08-11"",""personCount"":2,""timeRange"":{""startMinutes"":960,""endMinutes"":1200},""priorityTimes"":[],""postSlotEnabled"":true,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""tablePreference"":""any"",""menuKeyword"":"""",""stopAtMs"":1784088600000,""entryMode"":""auto"",""dryRun"":false,""preOpenLeadMs"":200,""toggleIntervalMs"":100}",14,STATE_CHANGED,trace,content,"=""1784087998763""","=""2026-07-15 12:59:58.763""","=""1784087999174.1""","=""2026-07-15 12:59:59.174""",REFRESHING_SLOTS,날짜 토글로 예약 슬롯을 갱신합니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REFRESHING_SLOTS,,,,,,,,,,,,,,,,,,,,,,,,,,
run-db705892-8d11-4305-85dc-3126f4c16334,0.2.0,"=""1784087981091""","=""2026-07-15 12:59:41.091""","=""1784088003467""","=""2026-07-15 13:00:03.467""",HANDED_OFF,33,0,https://app.catchtable.co.kr/ct/shop/curtaincall,2026-08-11,2,"=""1784088000000""","=""2026-07-15 13:00:00.000""","=""1784088600000""","=""2026-07-15 13:10:00.000""",960,1200,"{""targetUrl"":""https://app.catchtable.co.kr/ct/shop/curtaincall"",""openAtMs"":1784088000000,""reservationDate"":""2026-08-11"",""personCount"":2,""timeRange"":{""startMinutes"":960,""endMinutes"":1200},""priorityTimes"":[],""postSlotEnabled"":true,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""tablePreference"":""any"",""menuKeyword"":"""",""stopAtMs"":1784088600000,""entryMode"":""auto"",""dryRun"":false,""preOpenLeadMs"":200,""toggleIntervalMs"":100}",15,AVAILABILITY_SHADOW,trace,content,"=""1784087999319""","=""2026-07-15 12:59:59.319""","=""1784087999730.2002""","=""2026-07-15 12:59:59.730""",REFRESHING_SLOTS,슬롯 응답 shadow를 EMPTY로 분류했습니다.,,,,,,,,,,,,,,,,,0,,,,,73925.5,,,0.20000000298023224,96.60000000149012,74022.20000000298,,,none,EMPTY,,,,,,,,,,,,,,,,,,cycle:1:request:2,EXACT,1,,,,,,,,,,,,,,,,true,,,,,,73925.60000000149,2,body,,,,,,,260811,73854.60000000149,2,73925.5,200,,,,,,2,,,,,false,,,,,,,,,,,,,,,false,74022.40000000596,,,no_matching_slot,,,,,,,,
run-db705892-8d11-4305-85dc-3126f4c16334,0.2.0,"=""1784087981091""","=""2026-07-15 12:59:41.091""","=""1784088003467""","=""2026-07-15 13:00:03.467""",HANDED_OFF,33,0,https://app.catchtable.co.kr/ct/shop/curtaincall,2026-08-11,2,"=""1784088000000""","=""2026-07-15 13:00:00.000""","=""1784088600000""","=""2026-07-15 13:10:00.000""",960,1200,"{""targetUrl"":""https://app.catchtable.co.kr/ct/shop/curtaincall"",""openAtMs"":1784088000000,""reservationDate"":""2026-08-11"",""personCount"":2,""timeRange"":{""startMinutes"":960,""endMinutes"":1200},""priorityTimes"":[],""postSlotEnabled"":true,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""tablePreference"":""any"",""menuKeyword"":"""",""stopAtMs"":1784088600000,""entryMode"":""auto"",""dryRun"":false,""preOpenLeadMs"":200,""toggleIntervalMs"":100}",16,DATE_TOGGLE_CYCLE,trace,content,"=""1784087999532""","=""2026-07-15 12:59:59.532""","=""1784087999942.7002""","=""2026-07-15 12:59:59.942""",REFRESHING_SLOTS,날짜 토글 #1: NO_SLOT,,,,true,1784087999276.3,2026-08-12,,1784087999234.9001,,,,,,1784087999691.0002,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,,warmup,,,,,,,,,,,,,NO_SLOT,,,,,,,10,,,,true,1784087999443.4001,,1784087999274.9001,,,,1784087999629.9001,,,,,,,,,,,true,,,,,false,live,
run-db705892-8d11-4305-85dc-3126f4c16334,0.2.0,"=""1784087981091""","=""2026-07-15 12:59:41.091""","=""1784088003467""","=""2026-07-15 13:00:03.467""",HANDED_OFF,33,0,https://app.catchtable.co.kr/ct/shop/curtaincall,2026-08-11,2,"=""1784088000000""","=""2026-07-15 13:00:00.000""","=""1784088600000""","=""2026-07-15 13:10:00.000""",960,1200,"{""targetUrl"":""https://app.catchtable.co.kr/ct/shop/curtaincall"",""openAtMs"":1784088000000,""reservationDate"":""2026-08-11"",""personCount"":2,""timeRange"":{""startMinutes"":960,""endMinutes"":1200},""priorityTimes"":[],""postSlotEnabled"":true,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""tablePreference"":""any"",""menuKeyword"":"""",""stopAtMs"":1784088600000,""entryMode"":""auto"",""dryRun"":false,""preOpenLeadMs"":200,""toggleIntervalMs"":100}",17,METRIC_RECORDED,trace,content,"=""1784087999786""","=""2026-07-15 12:59:59.786""","=""1784088000196.8""","=""2026-07-15 13:00:00.196""",,예약 오픈 정각에 목표 날짜를 클릭했습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,197,,,,,,,,,,,,,,,,,197,1784088000000,,,,,,,,,,,,,,,,,,,1784088000196.6,target_date_click,precision,,,,,,,,,,,,,
