runId,extensionVersion,startedAtMs,startedAtKst,finishedAtMs,finishedAtKst,finalState,eventCount,droppedCount,targetUrl,reservationDate,personCount,openAtMs,openAtKst,stopAtMs,stopAtKst,timeRangeStartMinutes,timeRangeEndMinutes,configJson,seq,code,severity,component,localAtMs,localAtKst,serverAtMs,serverAtKst,state,message,errorName,errorMessage,errorStack,attr.adjacentClickOk,attr.adjacentClickedAt,attr.adjacentDate,attr.adjacentOpenDeltaMs,attr.adjacentPlannedAt,attr.adjacentScheduleDriftMs,attr.adjacentScheduledServerAtMs,attr.adjacentTimingServerAtMs,attr.adjacentTogglePhase,attr.agreement,attr.arrivalAt,attr.arrivalToClickMs,attr.arrivalToDetectMs,attr.availableCount,attr.availableMinutes,attr.availableSlotCount,attr.bodyClassification,attr.bodyLeadOverDomMs,attr.bodyReadCompletedMonoMs,attr.bodySelectedMinutes,attr.bodySequence,attr.bodyToWakeMs,attr.bridgeDelayMs,attr.bridgeReceivedMonoMs,attr.bridgeToDomMs,attr.claimAgreement,attr.claimSource,attr.classification,attr.clickOk,attr.clockArmLeadMs,attr.clockClusterSeparationMs,attr.clockCompetingSupport,attr.clockConfidence,attr.clockDominantSupport,attr.clockMedianRttMs,attr.clockObservationSpanMs,attr.clockOffsetCenterMs,attr.clockOffsetLowerMs,attr.clockOffsetMs,attr.clockOffsetUpperMs,attr.clockP95RttMs,attr.clockPhase,attr.clockSampleCount,attr.clockSource,attr.clockUncertaintyMs,attr.correlationId,attr.correlationQuality,attr.cycle,attr.diagnosticSnapshotId,attr.dialogButtons,attr.dialogCheckboxCount,attr.dialogDisabledButtonCount,attr.dialogLabel,attr.dialogQuantityControlCount,attr.dialogRadioCount,attr.dialogTitle,attr.dialogUrlKind,attr.dialogZeroDepositControlCount,attr.domMinutes,attr.domObservedMonoMs,attr.eventKind,attr.lastMutationMonoMs,attr.matchedSlotCount,attr.matchesTarget,attr.monoFromRunStartMs,attr.mutationGenerationAtDom,attr.mutationGenerationAtTargetClick,attr.mutationObservedAfterTarget,attr.openDeltaMs,attr.payloadClassifiedMonoMs,attr.personCount,attr.phase,attr.postSlotCertainty,attr.postSlotEvidence,attr.postSlotFingerprint,attr.postSlotStage,attr.postSlotStrategy,attr.requestDate,attr.requestSentMonoMs,attr.requestSequence,attr.responseCompletedMonoMs,attr.responseStatus,attr.result,attr.selectedMinutes,attr.sequence,attr.slotLabel,attr.slotMinutes,attr.slotScanCount,attr.slotTransitionOutcome,attr.snapshotButtons,attr.snapshotDialogLabel,attr.snapshotDialogTitle,attr.snapshotDisabledButtonCount,attr.snapshotFingerprint,attr.snapshotHeadings,attr.snapshotRunState,attr.snapshotTextSnippet,attr.snapshotUrlKind,attr.stale,attr.state,attr.targetClickOk,attr.targetClickedAt,attr.targetOpenDeltaMs,attr.targetPlannedAt,attr.targetResponseToDomMs,attr.targetScheduleDriftMs,attr.targetScheduledServerAtMs,attr.targetSelectedAt,attr.targetTimingServerAtMs,attr.targetTogglePhase,attr.timingServerAtMs,attr.timingStage,attr.wakeAccepted,attr.wakeAtMonoMs,attr.wakeCorrelationQuality,attr.wakeDiscardReason,attr.wakeFallbackUsed,attr.wakeRequestSequence,attr.wakeUsed,attr.watch,attr.xhrArrivalServerAtMs
run-c5d5bb4c-a5a6-4f6e-a8c4-2a0ee7c69b83,0.2.0,"=""1784105926165""","=""2026-07-15 17:58:46.165""","=""1784106006052""","=""2026-07-15 18:00:06.052""",HANDED_OFF,31,0,https://app.catchtable.co.kr/ct/shop/kiro,2026-08-29,2,"=""1784106000000""","=""2026-07-15 18:00:00.000""","=""1784106600000""","=""2026-07-15 18:10:00.000""",300,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784106000000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-08-29"",""stopAtMs"":1784106600000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/kiro"",""timeRange"":{""endMinutes"":1260,""startMinutes"":300},""toggleIntervalMs"":100}",22,DATE_TOGGLE_CYCLE,trace,content,"=""1784106000569""","=""2026-07-15 18:00:00.569""","=""1784106000650.95""","=""2026-07-15 18:00:00.650""",REFRESHING_SLOTS,날짜 토글 #2: NO_SLOT,,,,true,1784106000173.8499,2026-08-28,,1784106000160,,,,,,1784106000399.5498,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,0,,,,,,,,,precision,,,,,,,,,,,NO_SLOT,,,,,11,,,,,,,,,,,,,true,1784106000302.15,,1784106000200,,,,1784106000404.5498,,,,,,,,,true,,false,live,
run-c5d5bb4c-a5a6-4f6e-a8c4-2a0ee7c69b83,0.2.0,"=""1784105926165""","=""2026-07-15 17:58:46.165""","=""1784106006052""","=""2026-07-15 18:00:06.052""",HANDED_OFF,31,0,https://app.catchtable.co.kr/ct/shop/kiro,2026-08-29,2,"=""1784106000000""","=""2026-07-15 18:00:00.000""","=""1784106600000""","=""2026-07-15 18:10:00.000""",300,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784106000000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-08-29"",""stopAtMs"":1784106600000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/kiro"",""timeRange"":{""endMinutes"":1260,""startMinutes"":300},""toggleIntervalMs"":100}",23,AVAILABILITY_SHADOW,trace,content,"=""1784106000812""","=""2026-07-15 18:00:00.812""","=""1784106000893.45""","=""2026-07-15 18:00:00.893""",REFRESHING_SLOTS,슬롯 응답 shadow를 IRRELEVANT로 분류했습니다.,,,,,,,,,,,,,,,,,0,,,,,75588.79999999702,,,0.09999999403953552,23.900000005960464,75612.70000000298,,,none,IRRELEVANT,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,false,,,,,,75588.79999999702,2,body,,,,,,260828,75473.39999999106,6,75588.79999999702,0,,,6,,,,,,,,,,,,,,false,,,,,,,,,,,,,,false,75612.79999999702,,untrusted_quality,,,,,
run-c5d5bb4c-a5a6-4f6e-a8c4-2a0ee7c69b83,0.2.0,"=""1784105926165""","=""2026-07-15 17:58:46.165""","=""1784106006052""","=""2026-07-15 18:00:06.052""",HANDED_OFF,31,0,https://app.catchtable.co.kr/ct/shop/kiro,2026-08-29,2,"=""1784106000000""","=""2026-07-15 18:00:00.000""","=""1784106600000""","=""2026-07-15 18:10:00.000""",300,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784106000000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-08-29"",""stopAtMs"":1784106600000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/kiro"",""timeRange"":{""endMinutes"":1260,""startMinutes"":300},""toggleIntervalMs"":100}",24,AVAILABILITY_SHADOW,trace,content,"=""1784106000913""","=""2026-07-15 18:00:00.913""","=""1784106000994.3499""","=""2026-07-15 18:00:00.994""",REFRESHING_SLOTS,슬롯 응답 shadow를 POPULATED로 분류했습니다.,,,,,,,,,,,,,,,,,1,960,,,,75631.70000000298,,,0.10000000894069672,81.70000000298023,75713.59999999404,,,none,POPULATED,,,,,,,,,,,,,,,,,,cycle:2:request:7,EXACT,2,,,,,,,,,,,,,,,,true,,,,,,75631.89999999106,2,body,,,,,,260829,75589.70000000298,7,75631.70000000298,200,,960,7,,,,,,,,,,,,,,false,,,,,,,,,,,,,,false,75713.70000000298,,inactive_cycle,,,,,
run-c5d5bb4c-a5a6-4f6e-a8c4-2a0ee7c69b83,0.2.0,"=""1784105926165""","=""2026-07-15 17:58:46.165""","=""1784106006052""","=""2026-07-15 18:00:06.052""",HANDED_OFF,31,0,https://app.catchtable.co.kr/ct/shop/kiro,2026-08-29,2,"=""1784106000000""","=""2026-07-15 18:00:00.000""","=""1784106600000""","=""2026-07-15 18:10:00.000""",300,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784106000000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-08-29"",""stopAtMs"":1784106600000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/kiro"",""timeRange"":{""endMinutes"":1260,""startMinutes"":300},""toggleIntervalMs"":100}",25,AVAILABILITY_SHADOW,trace,content,"=""1784106000940""","=""2026-07-15 18:00:00.940""","=""1784106001021.3499""","=""2026-07-15 18:00:01.021""",REFRESHING_SLOTS,body와 DOM 슬롯 후보를 비교했습니다.,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,dom,,,,,,,,,,,,,,,,,,,,NONE,3,,,,,,,,,,,960,75740.5,,75711.59999999404,,,,28,25,true,,,,dom_compare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run-c5d5bb4c-a5a6-4f6e-a8c4-2a0ee7c69b83,0.2.0,"=""1784105926165""","=""2026-07-15 17:58:46.165""","=""1784106006052""","=""2026-07-15 18:00:06.052""",HANDED_OFF,31,0,https://app.catchtable.co.kr/ct/shop/kiro,2026-08-29,2,"=""1784106000000""","=""2026-07-15 18:00:00.000""","=""1784106600000""","=""2026-07-15 18:10:00.000""",300,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784106000000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-08-29"",""stopAtMs"":1784106600000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/kiro"",""timeRange"":{""endMinutes"":1260,""startMinutes"":300},""toggleIntervalMs"":100}",26,DATE_TOGGLE_CYCLE,trace,content,"=""1784106000940""","=""2026-07-15 18:00:00.940""","=""1784106001021.45""","=""2026-07-15 18:00:01.021""",REFRESHING_SLOTS,날짜 토글 #3: SLOT_FOUND,,,,true,1784106000681.3499,2026-08-28,,1784106000660,,,,,,1784106000912.95,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,precision,,,,,,,,,,,SLOT_FOUND,,,,,2,,,,,,,,,,,,,true,1784106000793.95,,1784106000700,,,,1784106000898.8499,,,,,,,,,true,,false,live,
run-c5d5bb4c-a5a6-4f6e-a8c4-2a0ee7c69b83,0.2.0,"=""1784105926165""","=""2026-07-15 17:58:46.165""","=""1784106006052""","=""2026-07-15 18:00:06.052""",HANDED_OFF,31,0,https://app.catchtable.co.kr/ct/shop/kiro,2026-08-29,2,"=""1784106000000""","=""2026-07-15 18:00:00.000""","=""1784106600000""","=""2026-07-15 18:10:00.000""",300,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784106000000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-08-29"",""stopAtMs"":1784106600000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/kiro"",""timeRange"":{""endMinutes"":1260,""startMinutes"":300},""toggleIntervalMs"":100}",27,STATE_CHANGED,trace,content,"=""1784106000941""","=""2026-07-15 18:00:00.941""","=""1784106001021.95""","=""2026-07-15 18:00:01.021""",SLOT_DETECTED,오후 4:00 슬롯을 감지했습니다.,,,,,,,681,,21,1784106000660,1784106000681.3499,precision,,,,109,,,,,,,,,,,,,,,,,,,,MEDIUM,,,,,,82,,,,,,95,,,,,,,,,,,,,,,,state,,,,74774,,,,1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLOT_DETECTED,,,794,,,94,1784106000700,,1784106000793.95,precision,1784106001021.7498,slot_detected,,,,,,,,,1784106000912.95
run-c5d5bb4c-a5a6-4f6e-a8c4-2a0ee7c69b83,0.2.0,"=""1784105926165""","=""2026-07-15 17:58:46.165""","=""1784106006052""","=""2026-07-15 18:00:06.052""",HANDED_OFF,31,0,https://app.catchtable.co.kr/ct/shop/kiro,2026-08-29,2,"=""1784106000000""","=""2026-07-15 18:00:00.000""","=""1784106600000""","=""2026-07-15 18:10:00.000""",300,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784106000000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-08-29"",""stopAtMs"":1784106600000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/kiro"",""timeRange"":{""endMinutes"":1260,""startMinutes"":300},""toggleIntervalMs"":100}",28,SLOT_DETECTED,info,content,"=""1784106000941""","=""2026-07-15 18:00:00.941""","=""1784106001022.45""","=""2026-07-15 18:00:01.022""",,예약 조건과 일치하는 슬롯을 찾았습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,detect,,,,,,,,,,,,,,,,,,,,,,,,,오후 4:00,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run-c5d5bb4c-a5a6-4f6e-a8c4-2a0ee7c69b83,0.2.0,"=""1784105926165""","=""2026-07-15 17:58:46.165""","=""1784106006052""","=""2026-07-15 18:00:06.052""",HANDED_OFF,31,0,https://app.catchtable.co.kr/ct/shop/kiro,2026-08-29,2,"=""1784106000000""","=""2026-07-15 18:00:00.000""","=""1784106600000""","=""2026-07-15 18:10:00.000""",300,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784106000000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-08-29"",""stopAtMs"":1784106600000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/kiro"",""timeRange"":{""endMinutes"":1260,""startMinutes"":300},""toggleIntervalMs"":100}",29,SLOT_CLICKED,info,content,"=""1784106000961""","=""2026-07-15 18:00:00.961""","=""1784106001042.2498""","=""2026-07-15 18:00:01.042""",SLOT_CLICK_DISPATCHED,오후 4:00 슬롯을 클릭했습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,오후 4:00,960,,dispatched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
run-c5d5bb4c-a5a6-4f6e-a8c4-2a0ee7c69b83,0.2.0,"=""1784105926165""","=""2026-07-15 17:58:46.165""","=""1784106006052""","=""2026-07-15 18:00:06.052""",HANDED_OFF,31,0,https://app.catchtable.co.kr/ct/shop/kiro,2026-08-29,2,"=""1784106000000""","=""2026-07-15 18:00:00.000""","=""1784106600000""","=""2026-07-15 18:10:00.000""",300,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784106000000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-08-29"",""stopAtMs"":1784106600000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/kiro"",""timeRange"":{""endMinutes"":1260,""startMinutes"":300},""toggleIntervalMs"":100}",30,STATE_CHANGED,trace,content,"=""1784106000961""","=""2026-07-15 18:00:00.961""","=""1784106001042.3499""","=""2026-07-15 18:00:01.042""",SLOT_CLICK_DISPATCHED,오후 4:00 슬롯 클릭을 전달했습니다.,,,,,,,,,,,,,,,129,,,,,,,,,,,,,,,,,,,,,MEDIUM,,,,,,82,,,,,,95,,,,,,,,,,,,,,,,state,,,,74795,,,,1042,,,,,,,,,,,,,,,,,오후 4:00,960,,dispatched,,,,,,,,,,,SLOT_CLICK_DISPATCHED,,,,,,,,,,,1784106001042.2498,slot_click_dispatched,,,,,,,,,
run-c5d5bb4c-a5a6-4f6e-a8c4-2a0ee7c69b83,0.2.0,"=""1784105926165""","=""2026-07-15 17:58:46.165""","=""1784106006052""","=""2026-07-15 18:00:06.052""",HANDED_OFF,31,0,https://app.catchtable.co.kr/ct/shop/kiro,2026-08-29,2,"=""1784106000000""","=""2026-07-15 18:00:00.000""","=""1784106600000""","=""2026-07-15 18:10:00.000""",300,1260,"{""dryRun"":false,""entryMode"":""auto"",""menuKeyword"":"""",""openAtMs"":1784106000000,""paymentMethodAutoAdvance"":true,""paymentMethodPolicy"":""selected_allowed"",""personCount"":2,""postSlotEnabled"":true,""preOpenLeadMs"":300,""priorityTimes"":[],""reservationDate"":""2026-08-29"",""stopAtMs"":1784106600000,""tablePreference"":""any"",""targetUrl"":""https://app.catchtable.co.kr/ct/shop/kiro"",""timeRange"":{""endMinutes"":1260,""startMinutes"":300},""toggleIntervalMs"":100}",31,RUN_TERMINATED,trace,content,"=""1784106006052""","=""2026-07-15 18:00:06.052""","=""1784106006133.7498""","=""2026-07-15 18:00:06.133""",HANDED_OFF,슬롯 클릭 후 후속 예약 화면을 5초 안에 확인하지 못했습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e424660d-63d0-4f50-9715-c6c51f135dc2,,0,0,,0,0,,shop,0,,,state,,,,,,,,,,,,unknown,no active dialog,ps-7cc6cc66,waiting,no-active-dialog-v1,,,,,,,,,,,,timed_out,"08월 29일 (토) · 2명 | 오후 4:00 | 예약 오픈 알림 받기 | 편의시설 자세히 보기 | 메뉴 전체보기 | 사진 9,999+개 전체보기",,,1,ss-219c898a,예약 | 방문자들이 함께 찾은 | 메뉴 | 사진 | 방송 | 상세정보,SLOT_CLICK_DISPATCHED,,shop,,HANDED_OFF,,,,,,,,,,,,,,,,,,,,,
